Price,Close,High,Low,Open,Volume
Ticker,PEP,PEP,PEP,PEP,PEP
Date,,,,,
2020-10-08,122.00257873535156,122.25038846770164,121.03787637946992,121.49810024152761,2977400
2020-10-09,122.52472686767578,123.25045138427969,122.04679853550338,122.75483200618625,3194000
2020-10-12,125.79054260253906,126.99419565846459,123.71069645658106,124.89664495892337,6167200
2020-10-13,127.03843688964844,127.44556059469097,125.59583312994569,125.87019293993156,4293200
2020-10-14,126.13571166992188,127.54291987663083,125.34802781478749,127.04730039537118,3641000
2020-10-15,125.17102813720703,125.64895664085691,124.45414888635229,124.93207739000215,3306800
2020-10-16,125.43650817871094,126.40121044840299,124.90549315881087,125.45421273075918,5076000
2020-10-19,123.6222152709961,126.14458129710451,123.24165506253614,125.09138294588465,3223200
2020-10-20,123.64875030517578,124.98515374634326,123.38323602090861,124.79044417152184,2750900
2020-10-21,123.55140686035156,124.33023172651944,123.10888751415348,123.62219807167878,2560100
2020-10-22,123.56026458740234,124.08243422637274,123.02923591767716,123.72842411630265,2909000
2020-10-23,123.51598358154297,124.37447209505947,123.05575973299604,124.10011229262749,2758400
2020-10-26,122.18843078613281,123.09117396772861,120.72812245219592,122.79026407540259,3431100
2020-10-27,123.1265869140625,123.80807053471314,122.40086215948696,122.63982640393166,3390800
2020-10-28,118.74564361572266,121.87868825169703,118.54208849111795,121.3830552238912,5196000
2020-10-29,118.58633422851562,120.03779708232776,117.05520763225485,118.38276561456904,3856500
2020-10-30,117.96678924560547,118.45356317732795,116.56844013937338,117.64817480889779,4303900
2020-11-02,119.61298370361328,120.56882719049322,118.40048491688238,120.02010747759948,3126400
2020-11-03,121.28569793701172,122.6663696577984,120.61307338428404,120.91398330224493,3293900
2020-11-04,122.01141357421875,125.40995832419374,121.83440856727313,123.02035696888683,4576300
2020-11-05,122.1795883178711,124.14437520099044,121.66626428038226,123.33014126364824,3667800
2020-11-06,122.4716567993164,123.70186002372333,121.54236348485223,122.63095727942074,2867000
2020-11-09,122.5335693359375,127.1357665237229,122.28575965306855,125.67545849934407,6111300
2020-11-10,125.42768096923828,126.06490988985601,120.53341822103418,121.24145185556705,5284500
2020-11-11,127.35704803466797,127.65797141956976,125.3303156002602,126.43661384067468,4389800
2020-11-12,127.303955078125,128.10049795903336,126.34811172380574,127.6668241626071,2570100
2020-11-13,128.07395935058594,128.233259838264,126.79950143068498,127.24202079150508,2580400
2020-11-16,129.0032196044922,129.44573889807805,128.0562353386193,128.3305951399038,3399000
2020-11-17,128.54299926757812,129.3041329335483,127.54290142035956,127.68451082440424,2924000
2020-11-18,126.89683532714844,129.72011054485526,126.82603062052623,128.764267262381,4335200
2020-11-19,126.8437728881836,127.18007846386263,125.97642510263319,126.45435363828275,4263500
2020-11-20,126.9322280883789,128.01197620713128,126.5605135153912,127.13578317497814,3469100
2020-11-23,126.57820129394531,127.1357663272313,125.56925801393396,126.83485649915761,3443300
2020-11-24,127.47210693359375,127.76417128861013,126.40121780315086,126.72867775970687,4472300
2020-11-25,127.58717346191406,128.25979796601058,127.18004974587018,127.84382872523759,2278300
2020-11-27,127.97657775878906,128.57839748129467,127.60484968945757,127.99426880619241,1596000
2020-11-30,127.6490707397461,128.0030941639338,126.45427713272106,127.85263927288383,4906900
2020-12-01,129.277587890625,129.77320731945784,127.88807088050322,128.3571402331212,3999200
2020-12-02,127.99429321289062,130.04758949098473,127.34821873944676,129.10945062429718,4432900
2020-12-03,128.75462341308594,129.2092175058333,127.48000816667886,127.48000816667886,4757900
2020-12-04,130.00250244140625,130.11836789020487,128.21981478969454,128.23763187361592,3592600
2020-12-07,129.57464599609375,130.63534731176347,128.90613813504078,129.85096040252995,4217300
2020-12-08,129.7083740234375,130.27883360129638,128.61201118407922,129.53901649861814,3623800
2020-12-09,129.85989379882812,130.22534805873912,128.60309564693625,129.7440147406055,3842000
2020-12-10,128.95069885253906,130.39467137720223,128.7278629147416,130.17183543940476,3985000
2020-12-11,129.21810913085938,129.33398817475367,127.8276150074348,128.0237117274897,2975500
2020-12-14,128.5584716796875,130.55508605454526,128.3980363749837,129.46764587547713,3952400
2020-12-15,129.03982543945312,129.48549726935994,128.25543866655315,128.8526372865293,3183300
2020-12-16,129.14682006835938,129.66380117423336,128.26438469096314,128.33569383668666,4915800
2020-12-17,129.87770080566406,130.31445052857651,129.40527611628426,129.4676767057437,3312500
2020-12-18,130.96514892578125,131.11668935314484,129.69053371389785,130.43035076168476,8980400
2020-12-21,129.60137939453125,129.83313748047064,127.88109243784356,129.24484732499985,3946900
2020-12-22,128.371337890625,129.24485100643693,127.89000462213788,128.88831892674997,2653700
2020-12-23,128.71896362304688,129.77966493931515,128.4159099900637,128.79027276036535,2645100
2020-12-24,129.29833984375,129.34290975749755,128.47830511394196,129.09333456150503,883300
2020-12-28,130.94729614257812,131.56232542432627,129.72614611909827,129.94007348691378,2493500
2020-12-29,131.40187072753906,132.60519001731583,130.88488981197398,131.63361516521007,3186700
2020-12-30,131.3038330078125,131.9099537719466,131.03642718836582,131.44645125829405,2224900
2020-12-31,132.186279296875,132.3288975594028,130.70664542500757,131.45537090203948,2076800
2021-01-04,128.59417724609375,131.7227891708044,126.51734450489197,131.0364506183629,7486900
2021-01-05,128.97743225097656,129.40527342399034,127.37301085114277,128.41589496165398,4126000
2021-01-06,127.39979553222656,127.99700800036705,126.20539779760662,126.27670695202384,4843300
2021-01-07,126.98973846435547,127.59584565404636,125.81315824790767,127.2927920592009,4473200
2021-01-08,128.51393127441406,128.71002798126648,126.267754888183,126.98974112667341,4312000
2021-01-11,126.65105438232422,128.6298389736299,126.29452225450453,128.38026376399034,3902700
2021-01-12,126.06273651123047,126.5708089629288,124.29787974378145,126.2410161369094,5150000
2021-01-13,127.0967025756836,127.67608417608348,125.67946927150116,125.78642616968057,4361600
2021-01-14,126.35688781738281,126.96300865282971,125.7418720413686,126.10731265008896,4724700
2021-01-15,126.027099609375,127.10563159406158,125.26054339569109,126.08057806135784,4309100
2021-01-19,126.62431335449219,127.08781599473832,126.07168448397131,126.90954993336017,5158600
2021-01-20,125.9736099243164,126.37471187924852,124.71681201148009,125.71511262834682,5019300
2021-01-21,124.44050598144531,125.49228511608226,123.66504124316802,125.04661322496624,5684100
2021-01-22,123.53132629394531,124.37810013110915,123.21044200187177,124.34245236569039,4014900
2021-01-25,124.94854736328125,125.08225707238333,122.63106201458541,123.05890316189736,3829000
2021-01-26,126.39254760742188,126.6510313128841,124.5652901833153,125.95578426969449,4242500
2021-01-27,123.04109954833984,126.86497229618057,122.6043497646704,125.2427199544717,6659800
2021-01-28,124.06614685058594,125.4922887833372,122.79151813231583,123.74526253557217,5514000
2021-01-29,121.73081970214844,123.41545880736773,121.23165578878726,123.10348306162025,6778100
2021-02-01,122.0962905883789,122.9698174528747,121.13363748928903,122.0962905883789,4185700
2021-02-02,123.34415435791016,124.36919424570858,121.75756354678528,122.51519758534128,3581600
2021-02-03,123.02323913574219,123.85218209912068,122.17646549334242,122.78257257183554,3609600
2021-02-04,124.5029067993164,124.57421594191277,122.7826196369745,122.7826196369745,3860300
2021-02-05,125.64385986328125,126.67780859659575,124.54749691893056,125.22492708308164,4437900
2021-02-08,125.14462280273438,126.40142041039844,124.34241908765914,125.84879178893873,4112200
2021-02-09,124.43159484863281,125.8131668016598,124.33354649059608,125.79534971898147,3179300
2021-02-10,122.73804473876953,125.78643905663068,121.90017934832048,125.78643905663068,6966600
2021-02-11,120.30467987060547,123.1926388252529,119.74312889588376,122.87175449695874,7528000
2021-02-12,119.32418060302734,120.86621504619836,118.94981786909058,120.56314784182732,5659300
2021-02-16,119.77877807617188,120.16204936219167,118.90525140420922,119.93921342357746,5180100
2021-02-17,119.85009765625,120.39381793789913,119.31528591662455,119.49355196289054,3353000
2021-02-18,120.66119384765625,120.95533890448735,119.35983964560725,119.50245790361488,3935200
2021-02-19,118.11197662353516,120.43838477278125,117.91587987525935,120.34033639864333,5414900
2021-02-22,117.64847564697266,118.19219592096947,116.55211295625341,117.69303195729142,5792900
2021-02-23,118.3526382446289,119.74313250891669,117.03345312220564,118.23675918899555,6264300
2021-02-24,117.73759460449219,117.91586063725094,116.94429919801321,117.52368080551227,4944000
2021-02-25,115.87467193603516,117.73757685911663,115.6964059301446,117.07799127723915,5702300
2021-02-26,115.15269470214844,116.6501455887511,114.60006596078205,116.38275335959027,8329000
2021-03-01,116.42732238769531,117.63064195372618,116.1777472126533,116.41841384602488,5287300
2021-03-02,116.82844543457031,117.68412791767128,116.21341599937583,116.3203729095565,5614000
2021-03-03,115.10811614990234,116.34708325496779,114.96549790451328,115.69640621151385,7505800
2021-03-04,115.74873352050781,118.37223802360369,115.29052334097146,116.12608549943664,9102800
2021-03-05,119.52224731445312,119.86366682885578,116.07216089638585,116.47646554219573,10186500
2021-03-08,118.7136459350586,120.55547985644174,118.58786195443595,119.70194472297199,8634900
2021-03-09,118.82147979736328,120.31292850512038,118.59686452364426,119.44142014633631,8930200
2021-03-10,120.01643371582031,120.81606353533444,117.285104332485,119.06406715655947,7791700
2021-03-11,119.69297790527344,120.91488543803415,119.58516697013863,119.80978222462092,4458900
2021-03-12,119.53125762939453,120.20510344829229,119.17187867642038,119.60313616187501,5275100
2021-03-15,119.52224731445312,120.06132931514946,118.56988099472437,119.99843047431749,5389200
2021-03-16,120.40276336669922,120.91489275844913,119.27070735096548,119.56720114996365,5544700
2021-03-17,120.05236053466797,120.89691611110098,119.83673865774215,120.71722664385359,6199500
2021-03-18,119.07304382324219,119.56720015077629,118.06677181766577,118.9203070873549,6476700
2021-03-19,120.84300994873047,121.30122014399718,118.75857375421973,118.87537807650295,16114400
2021-03-22,123.80792236328125,124.16730126157577,121.37308714264327,121.85826373570971,7813400
2021-03-23,125.29938507080078,125.93728474414108,124.1493423048971,124.39193062898386,6978400
2021-03-24,124.71539306640625,125.88339533165423,124.6884403280061,124.89508255888374,5082300
2021-03-25,125.4521255493164,126.00916703439441,124.29310307364543,125.04780709396299,5827600
2021-03-26,128.21038818359375,128.47992923856717,125.00288938675003,125.44312652409332,6785600
2021-03-29,130.1061248779297,130.24090224287607,127.95880380693833,128.3631084829259,6105800
2021-03-30,128.06658935546875,130.05219364639578,127.68923748535609,129.09083406275255,4372700
2021-03-31,127.08729553222656,128.77640646399595,126.83572756912378,128.76742679010863,6257900
2021-04-01,126.93455505371094,127.8509890117829,125.88335744419841,126.85369686284659,4823400
2021-04-05,128.62367248535156,129.68384982247306,126.97050763284373,127.44669083808321,5980700
2021-04-06,129.0819091796875,129.5580924828577,128.08461677486468,128.51587427955243,4751900
2021-04-07,128.8483123779297,129.46825274360543,128.49791308986454,129.37840114792567,4849200
2021-04-08,128.06658935546875,129.52210509381538,127.6263523617155,129.09083406275255,6725100
2021-04-09,128.0935821533203,128.6056977576481,127.23105362310261,127.79708839947754,4950800
2021-04-12,128.49790954589844,128.90221429644927,127.62640118766997,127.76116486804413,4386700
2021-04-13,128.5248565673828,129.35143909225818,127.46466539434138,127.64436857275457,5283300
2021-04-14,127.68029022216797,128.22835196751225,126.8986335577722,128.09358830448767,4685300
2021-04-15,127.85995483398438,128.56974654647868,127.06032526673722,127.28494046775522,4777100
2021-04-16,129.52212524414062,129.6658822768598,127.9947444724186,128.8932053627757,6481400
2021-04-19,130.05221557617188,130.81591282671056,128.7135038966786,129.81862067702403,6621200
2021-04-20,130.91476440429688,131.7593062674857,129.31549113756807,129.49519431343091,4999700
2021-04-21,132.0557861328125,132.7925306897732,131.36398107450677,132.3882260055654,6316000
2021-04-22,131.23822021484375,131.75931559155376,130.6182798587578,131.39095695759372,4904400
2021-04-23,131.02255249023438,131.4807626061408,130.3307337702216,130.73503842654202,4354700
2021-04-26,128.8033905029297,130.96868515612843,128.46197088026275,130.7710226071559,5817700
2021-04-27,128.38108825683594,128.64163590761578,127.6982628507643,128.13849995478125,4693700
2021-04-28,127.42874908447266,129.0998874050925,127.33889748391364,128.92019791340388,4962700
2021-04-29,129.32447814941406,129.76471526407337,127.55450888791674,127.67131320458643,4699900
2021-04-30,129.52212524414062,129.59400376050021,128.0306768758858,128.76742138650272,5051100
2021-05-03,130.98663330078125,131.87611469505177,129.46824560912373,130.30380782330045,6109800
2021-05-04,129.3424072265625,131.86707957706935,128.92012960465328,131.15728795325506,6603800
2021-05-05,129.279541015625,129.89050156911125,128.9291418057842,129.12680430460986,5305200
2021-05-06,130.77993774414062,131.1393302510187,129.38732091251066,129.80061886806484,4472200
2021-05-07,130.77993774414062,131.17526264699532,129.89047042213994,130.48344406699962,4181000
2021-05-10,131.82223510742188,132.96328472846122,131.27417319899484,131.6155928594863,5270600
2021-05-11,130.86082458496094,132.64876671113177,130.29480354044054,132.22648899143024,5266100
2021-05-12,129.58499145507812,130.9416759754413,129.2435856890049,130.16899917418635,5651700
2021-05-13,131.50775146484375,132.181597313644,129.00105093945544,129.59403857666263,4849400
2021-05-14,131.70541381835938,132.88239570570414,131.55267707131904,132.2534756562942,4224700
2021-05-17,131.3280487060547,132.43315194774584,130.91476430451118,132.07377301514907,3747100
2021-05-18,130.73504638671875,132.02883233325997,130.56435032411136,131.7503116354902,4527300
2021-05-19,130.66319274902344,130.8428959387069,129.4502784752314,129.95341450371657,4432700
2021-05-20,132.2803955078125,132.72962596134252,130.37566277186133,130.50144675047272,3964600
2021-05-21,132.16360473632812,133.250734755145,131.6424957657961,132.85540976305688,5194200
2021-05-24,132.8374786376953,133.2867091860684,132.08276089726294,132.64879577523013,3627800
2021-05-25,133.2417755126953,133.30466065684732,132.082753089129,132.83747078494585,4649300
2021-05-26,133.2417755126953,133.5742017118228,132.68472034323196,132.89137625405544,4462600
2021-05-27,131.63352966308594,133.6640605051875,131.57064451554407,133.47537764370537,9203600
2021-05-28,132.9183349609375,133.42147097447076,132.2894149440209,132.44215168317007,4913700
2021-06-01,132.63978576660156,133.7359091507165,132.15460920803253,133.67301030780285,5530300
2021-06-02,133.1698760986328,133.44839678496945,132.28039486954205,133.15190304193922,4546900
2021-06-03,133.64505004882812,133.7264989905952,132.2784671684744,132.776233717473,4651600
2021-06-04,133.7989044189453,134.4776732284687,133.4640495586482,133.94371174594446,4427400
2021-06-07,133.71743774414062,134.16995022381624,132.77621786263276,133.72648302228356,4724100
2021-06-08,132.46849060058594,133.8260279547533,132.06123215625254,133.6721753784311,5997200
2021-06-09,132.22412109375,133.57259912898647,132.151717456822,133.26489402922877,4008000
2021-06-10,133.5817108154297,133.9527606126201,132.25132280836837,132.41422069841482,4698200
2021-06-11,133.66311645507812,134.05227049494334,132.84858583998331,133.9889259391995,4364600
2021-06-14,134.4595489501953,134.5138482318062,132.84859200810035,133.4640160887181,3831900
2021-06-15,134.46859741210938,135.00255877337415,134.00703969790175,134.75819819075429,4256500
2021-06-16,133.129150390625,135.0930525020743,132.8123861944374,134.7219890287305,5492100
2021-06-17,134.41429138183594,134.84869943278855,132.9572008557158,133.26490598307458,5316400
2021-06-18,131.6087188720703,133.92558039898856,131.4367619320971,133.92558039898856,10661700
2021-06-21,132.6404571533203,132.80336882860936,131.6358788860572,131.90738913848224,4904300
2021-06-22,132.83956909179688,133.49118819998057,132.39610186802068,132.79431507964247,3518000
2021-06-23,131.09286499023438,132.25129578133917,131.07476062517776,132.1879374084332,3901700
2021-06-24,131.83497619628906,132.07933678721528,130.8756520069439,131.10190823309452,3818900
2021-06-25,132.5046844482422,132.84858448215675,131.445807088066,131.91641004175594,6387600
2021-06-28,133.07485961914062,133.57262609251325,132.6947508057246,132.82145374352993,4282800
2021-06-29,132.98435974121094,133.6721736871697,132.49563856652705,133.4459174643378,3197700
2021-06-30,134.0974884033203,134.224191290287,133.21961346877296,133.4277652524513,4943700
2021-07-01,134.12469482421875,134.92112119926293,133.88939330867606,134.016096249289,3997600
2021-07-02,134.76727294921875,135.55464026195176,134.45050868270638,134.7582138612934,3835500
2021-07-06,134.96633911132812,135.22879020040952,133.7355049561723,134.91203983838585,4313800
2021-07-07,135.56369018554688,136.3872662590317,134.84872650379148,135.1111776805006,4225000
2021-07-08,135.6270294189453,136.3600973641024,135.02066440493164,135.228816261185,4216000
2021-07-09,135.28311157226562,136.03428385969613,135.00255607651349,135.2197670133458,4088600
2021-07-12,135.3102569580078,135.56366280488487,134.64959270076284,135.29216640436155,4873700
2021-07-13,138.43263244628906,139.29240344909186,136.432521085828,136.79452556819155,8750800
2021-07-14,139.862548828125,140.40556931858634,138.28781426303965,138.36926319373342,6390300
2021-07-15,140.50514221191406,140.60469552206442,138.70413734995267,139.43721925719805,4920600
2021-07-16,141.02098083496094,141.94409625267235,140.3784071057695,140.89426409689253,5852500
2021-07-19,141.00289916992188,142.57763384751183,140.06166542715513,141.17485613117267,5750200
2021-07-20,141.02098083496094,142.38756340716128,140.7856655323579,141.36488089251512,5213500
2021-07-21,140.49607849121094,141.29249105829044,139.88971343064506,140.55037777878627,4905900
2021-07-22,140.45083618164062,140.96669326616336,139.34670454368236,140.45083618164062,3333500
2021-07-23,142.2518310546875,142.80389688882948,140.4960940537375,140.7856948894128,3588400
2021-07-26,142.15228271484375,142.5142871893192,141.21104898587078,141.89886301120833,2999800
2021-07-27,142.93963623046875,143.59125526922986,142.11606024959232,142.36946611915673,4043900
2021-07-28,141.62734985351562,142.95773754513542,141.10243376073646,142.6319280327064,3556800
2021-07-29,141.91697692871094,142.4780880447859,141.36491109175168,142.29708579536685,3055600
2021-07-30,142.0436553955078,142.63192986668244,141.74499552114239,142.42376419663182,3757300
2021-08-02,141.47352600097656,142.1884897322314,140.74044409199576,142.08893642184537,3425900
2021-08-03,141.79026794433594,142.2246760863882,141.4644583854003,142.08892785749245,3359900
2021-08-04,139.41908264160156,141.78119808191724,139.25617098558834,141.3558352923505,4846300
2021-08-05,139.65438842773438,140.45081474921062,139.25617526699625,140.2607534462824,3733500
2021-08-06,139.67251586914062,140.06167000715078,139.04804638295116,139.1657040570408,3430900
2021-08-09,139.69061279296875,140.08881218869553,139.11139735149246,139.95306396396884,2636600
2021-08-10,139.76300048828125,140.55942688664567,139.20188942193462,139.65440191017163,2670200
2021-08-11,140.3150634765625,141.2019978787111,139.79920643124967,140.01641739272003,3058000
2021-08-12,140.34222412109375,140.5503759906793,139.91686129438546,140.4870176162576,1958700
2021-08-13,141.65451049804688,141.79025871810956,140.18836067344523,140.3693767129754,2113800
2021-08-16,143.0391845703125,143.10252913071835,141.8445451040845,142.0255473175659,3224000
2021-08-17,142.90345764160156,143.4012242080851,142.3061515714084,142.9125167307294,3736300
2021-08-18,141.43728637695312,143.1749324800085,141.36488272979452,142.70431567826944,3419200
2021-08-19,143.8175048828125,144.27906259338334,140.98477263095083,141.02098135898592,4745600
2021-08-20,143.3107147216797,144.46914562053294,143.22020669756262,143.83561707088472,3484100
2021-08-23,142.8582000732422,143.4645651588737,142.37853793371895,142.84009570677372,3102100
2021-08-24,141.08433532714844,142.76768224386518,140.8942740162485,142.76768224386518,3760800
2021-08-25,140.45986938476562,140.88523221574982,139.51864951360827,140.60467669096977,3346700
2021-08-26,139.9440155029297,140.88523539532903,139.45529428585715,140.7404280858568,3220700
2021-08-27,140.2245635986328,140.64992641666197,139.56389927237694,140.13405558261556,4166500
2021-08-30,141.18389892578125,141.33775151746036,140.28791921114762,140.44177180282676,2540300
2021-08-31,141.53684997558594,141.60925362801865,140.58657102558558,141.26533973135946,5291200
2021-09-01,142.91250610351562,143.16591200768408,141.64546277308727,141.94412269076852,4231400
2021-09-02,143.01727294921875,143.32708722130104,142.0331447576869,142.87147309027185,2862500
2021-09-03,143.1448516845703,143.4455586949668,142.06048777247895,142.33385904595215,2035100
2021-09-07,140.81210327148438,142.8441384178101,140.03755368127452,142.5889956148741,4609900
2021-09-08,142.80767822265625,142.83501395509327,140.60250774589323,140.93055043937588,3199100
2021-09-09,141.9055938720703,143.0355220858997,141.60488683360987,142.95351486747643,3560400
2021-09-10,141.6595458984375,142.37941007792622,141.24948207402164,142.13337456412455,3851500
2021-09-13,141.9329376220703,143.4273517160628,141.59578754669624,142.09696597241623,3367200
2021-09-14,141.3770751953125,142.76214620258745,141.07638207074964,142.49789609473962,2808600
2021-09-15,142.16983032226562,142.49787303658456,141.03990232755828,141.44084496775247,3702400
2021-09-16,141.75067138671875,142.2609570073886,140.1560218700053,141.59576424503257,4589900
2021-09-17,140.44761657714844,141.6959948476715,140.17424531749467,141.4499593235591,8127400
2021-09-20,139.97377014160156,141.19481264303522,138.8894063141196,140.23802021265473,5484600
2021-09-21,139.9099884033203,142.26095910833212,139.39059549755382,140.88500936768838,4479800
2021-09-22,140.3382568359375,141.3223850078472,139.82797124403757,140.89410662087985,3001000
2021-09-23,140.44761657714844,141.17658806390534,139.90998133494142,140.04667391688824,2712500
2021-09-24,140.51138305664062,140.89409722504342,139.91909029930645,140.10133315508324,2366100
2021-09-27,139.16281127929688,140.46586130077333,138.8621042195155,140.14693968287878,4482000
2021-09-28,137.64105224609375,138.9623306418399,136.7753880491733,138.8438665007878,5910900
2021-09-29,138.7800750732422,139.57283925746617,137.31299693079052,137.90528977349385,3326500
2021-09-30,137.05784606933594,139.80974540640906,137.0213891525229,139.61839525797993,4949200
2021-10-01,137.5499267578125,138.15134085001787,136.2468767956097,137.914426467138,4274300
2021-10-04,136.86648559570312,139.41792757398355,136.21040011830988,137.48612805957018,5404900
2021-10-05,137.677490234375,138.86208988889337,136.74804731377998,137.92352578594023,6103100
2021-10-06,141.2039337158203,141.38617658236265,136.6477925310644,137.44966392469863,5499200
2021-10-07,142.50698852539062,143.74625952820594,141.714224380202,141.714224380202,4605100
2021-10-08,142.17897033691406,142.79861289741228,141.68691310425453,142.67104147381593,4186000
2021-10-11,142.37030029296875,143.2724073206163,141.84178626356197,142.50697896253988,2738100
2021-10-12,142.99903869628906,143.83738089914317,142.3429671660925,142.3520744428177,3195400
2021-10-13,143.96498107910156,144.01965255886245,142.16986000432823,143.4820311355577,3599900
2021-10-14,145.1221923828125,145.33178487156923,144.52989963794988,144.53900691406344,3677100
2021-10-15,144.712158203125,145.48670778826803,143.5275586805344,145.48670778826803,4313000
2021-10-18,144.0560760498047,144.6119258590957,142.88059768156117,144.15631171719292,3274200
2021-10-19,145.88766479492188,145.94233627139252,143.55490853299162,144.5572652824242,3125800
2021-10-20,146.99021911621094,147.50962586565512,145.5049126968238,146.32502642159267,3716500
2021-10-21,145.04931640625,147.0995801135665,144.86707352422553,147.06313709885788,4164700
2021-10-22,145.76918029785156,146.2247944104524,145.31356618525072,145.41380184619248,3240300
2021-10-25,145.0857696533203,145.75096241278294,144.69393425785583,145.75096241278294,3281200
2021-10-26,146.8626708984375,147.07224952489008,144.97643545188183,145.04021420591474,3684700
2021-10-27,146.3523712158203,147.4731780810627,145.39557876314225,147.39117087478056,3751800
2021-10-28,147.272705078125,147.37294074163293,146.2247981540109,146.57106933780912,3589600
2021-10-29,147.25453186035156,147.8559321059799,146.62578196768948,146.73512493885036,4558200
2021-11-01,146.94468688964844,147.16338671134102,145.96055854839483,146.8900154102858,3017100
2021-11-02,148.2932891845703,148.3570679313384,146.6530755672822,147.2089253513565,3464500
2021-11-03,149.71478271484375,149.79678990852702,147.75563391668283,147.75563391668283,3595000
2021-11-04,149.72390747070312,149.95171452702255,148.8491361608105,149.64190026744555,3310100
2021-11-05,151.2638702392578,151.65569166283134,149.9152564941667,150.85382035981826,3754300
2021-11-08,148.01077270507812,151.35499204738417,146.84440185654003,151.09072811362506,5766400
2021-11-09,148.99488830566406,149.3138236738469,147.61893900319632,147.9014174642654,3778600
2021-11-10,149.47787475585938,150.35265998637277,148.55753923662056,150.11574564889017,2683500
2021-11-11,148.2477264404297,149.42320476683443,148.12015504140717,149.414097489847,2453000
2021-11-12,148.21128845214844,149.37765965052367,147.6918955127389,148.53933122070654,3540900
2021-11-15,149.25921630859375,149.33211624988803,148.06550931641445,148.08372387355644,3357100
2021-11-16,148.81268310546875,150.3435537938489,148.7397831770469,149.68746834229165,2899400
2021-11-17,148.86737060546875,149.14074189042697,147.69189215566192,148.18394934519378,3332200
2021-11-18,148.91290283203125,149.00403120886574,147.39115348771458,148.35705310351238,3498900
2021-11-19,149.268310546875,150.3800102220694,148.9311605140547,149.89706031939784,5242200
2021-11-22,149.57810974121094,151.99287291502299,148.69421723780374,148.71244569575506,4157200
2021-11-23,150.58045959472656,151.0087379597708,148.81267466739317,149.0404817167044,3878000
2021-11-24,149.2045440673828,150.80830105494758,148.14751578037234,150.4346940718115,3309500
2021-11-26,146.8353271484375,149.131626348908,146.60752007430227,148.26596224804214,3402900
2021-11-29,149.56900024414062,149.96994288768167,146.83531557007623,148.22949364150992,5305800
2021-11-30,145.59605407714844,149.44143854722728,144.3294473188019,149.2865314074859,7610000
2021-12-01,145.9423065185547,148.75799821669577,145.84207086404618,148.04724135899488,5385600
2021-12-02,147.3505096435547,148.33211921483462,146.62578098669147,146.90099953926884,4619800
2021-12-03,151.1026153564453,151.25856925655089,148.0110158128121,148.13028044156172,6465900
2021-12-06,152.67135620117188,153.46947743594424,152.09339861836563,152.33192790559238,5403100
2021-12-07,152.4970245361328,153.16672619139962,151.97412195403984,152.67133006289552,5460100
2021-12-08,152.76309204101562,152.91904595203587,150.47879628930238,152.4144809468546,3891900
2021-12-09,152.57041931152344,153.09333589948176,151.23104397773432,152.2126394348871,3644500
2021-12-10,155.0106658935547,155.1482681519795,153.11167073812135,153.6987970377258,5025700
2021-12-13,155.78128051757812,157.1114871284451,154.16668654831432,154.973976533848,5411800
2021-12-14,155.39599609375,156.31338198815746,154.39604882841337,155.35930681718077,4985000
2021-12-15,157.39590454101562,157.5885477397505,155.4602197448916,155.7446071322988,5507800
2021-12-16,157.625244140625,159.22148656760925,156.89133265784508,157.3958976771436,6909900
2021-12-17,154.3960418701172,158.13897783039727,154.16669540685146,156.97389387751224,10159600
2021-12-20,155.4235076904297,155.4969002375821,152.97408917178063,153.35022072661286,5263600
2021-12-21,154.9647979736328,155.58862755771653,153.91897878690605,155.24918531415216,3401400
2021-12-22,155.92808532714844,155.94643696497155,154.36853206894023,155.0015305909549,4362900
2021-12-23,155.75375366210938,156.53353715963647,155.2675403277629,155.93722801499933,3241700
2021-12-27,157.3041534423828,157.38671480964248,155.7446002908454,155.94642629850054,2868800
2021-12-28,158.12062072753906,158.51508991158445,157.05644981520769,157.2949790876042,2332100
2021-12-29,158.6802215576172,159.12974563503516,157.7261324949742,158.5150848359998,2299500
2021-12-30,158.40501403808594,159.27652780143933,158.00136202183032,159.20313525319312,1988900
2021-12-31,159.3590850830078,159.64347242631635,157.89126228104644,158.21235289341163,2914900
2022-01-03,158.68939208984375,158.88204926744515,156.47850294594033,157.97383228423246,5488900
2022-01-04,158.91876220703125,160.03797417185834,157.9738558102311,158.39585950114892,4717600
2022-01-05,159.4600067138672,160.87277468877588,158.91873845242756,159.03800308602897,6564600
2022-01-06,159.49668884277344,161.09294510501678,158.91873133437232,159.54256093042676,4288700
2022-01-07,159.6985321044922,160.2581380387254,158.3499737711465,159.70770092373633,4916000
2022-01-10,159.7810821533203,161.31311475040008,159.27651716669013,160.02878023733808,5055900
2022-01-11,159.7076873779297,159.83612082744094,157.44174337725593,159.33155584786246,6452300
2022-01-12,159.53338623046875,159.92786940652226,158.6618725134993,159.53338623046875,5268000
2022-01-13,159.7902374267578,160.25811310115216,158.9279066114839,159.3590790182184,4310300
2022-01-14,161.12966918945312,161.40488777664024,159.07471960308143,160.14807349293102,4474500
2022-01-18,159.5884246826172,160.32232205395496,158.84533049711584,159.27650290178406,5789500
2022-01-19,160.73516845703125,161.42320779110676,159.23065633978067,159.58843623357208,6424500
2022-01-20,159.57008361816406,162.26720003088136,159.47833944157253,160.9186418245227,6284200
2022-01-21,159.8269500732422,162.5974590199396,159.7260370785487,160.84524883853254,6753200
